Symbol	h1u0hetero	h1u10hetero	h1u100hetero	h1u500hetero
symb3master_45089	14.99	17.56	15.96	14.03
symb3master_45090	53.69	55.46	76.19	75.94
symb3master_45091	41.65	44.50	45.07	44.49
symb3master_45092	82.44	80.03	81.83	82.89
symb3master_45093	21.89	22.32	21.75	21.52
symb3master_45094	30.34	32.49	32.64	31.84
symb3master_45095	46.56	42.61	41.67	41.55
symb3master_45096	156.47	153.37	174.84	169.74
symb3master_45097	12.65	11.72	12.33	12.33
symb3master_45098	11.77	13.20	13.50	12.76
symb3master_45099	15.23	16.62	15.32	15.49
symb3master_45100	11.55	11.90	11.61	11.60
symb3master_45101	7.58	9.36	6.68	6.24
symb3master_45102	26.99	25.74	24.73	26.32
symb3master_45103	24.54	26.97	26.89	27.42
symb3master_45104	77.44	77.59	76.32	83.67
symb3master_45105	34.44	34.53	37.15	37.96
symb3master_45106	7.71	9.61	9.06	8.71
symb3master_45107	55.48	54.11	51.82	51.43
symb3master_45108	22.11	21.78	21.25	21.77
symb3master_45109	25.02	28.62	30.63	31.37
symb3master_45110	32.14	29.06	35.70	33.73
symb3master_45111	121.87	111.61	127.89	121.34
symb3master_45112	40.95	40.38	42.87	41.95
symb3master_45113	22.89	23.04	21.82	22.96
symb3master_45114	18.51	16.91	16.13	16.20
symb3master_45115	19.26	19.34	20.05	19.52
symb3master_45116	34.03	34.43	38.34	41.02
symb3master_45117	38.54	37.76	35.60	35.73
symb3master_45118	25.30	28.40	28.20	28.97
symb3master_45119	31.35	30.15	28.16	29.12
symb3master_45120	17.67	18.39	17.53	17.25
symb3master_45121	23.69	20.64	20.51	21.69
symb3master_45122	35.78	33.62	36.10	34.85
symb3master_45123	13.79	13.46	13.40	12.23
symb3master_45124	42.41	37.97	34.04	34.87
symb3master_45125	18.95	19.45	18.44	18.69
symb3master_45126	17.84	17.61	17.09	18.80
symb3master_45127	11.18	11.19	10.19	10.13
symb3master_45128	17.10	18.34	17.69	16.85
symb3master_45129	21.84	20.86	22.09	21.23
symb3master_45130	43.40	44.68	49.69	50.04
symb3master_45131	18.59	19.02	22.07	21.67
symb3master_45132	29.02	29.13	26.00	24.85
symb3master_45133	179.98	166.23	165.94	160.65
symb3master_45134	38.38	37.56	38.91	41.56
symb3master_45135	276.24	259.64	255.55	260.38
symb3master_45136	20.15	21.69	22.64	22.08
symb3master_45137	4.85	4.60	4.47	4.60
symb3master_45138	57.04	55.63	58.21	57.15
symb3master_45139	41.83	44.65	41.79	39.54
symb3master_45140	43.27	43.03	49.36	44.97
symb3master_45141	28.34	27.99	31.28	30.58
symb3master_45142	4.87	5.63	5.13	4.54
symb3master_45143	28.00	28.23	27.01	25.90
symb3master_45144	158.09	164.78	190.41	192.28
symb3master_45145	33.98	33.24	29.05	29.77
symb3master_45146	32.06	32.26	32.07	33.64
symb3master_45147	36.44	36.14	37.60	35.57
symb3master_45148	13.08	13.34	14.14	14.09
symb3master_45149	31.39	31.60	29.06	25.49
symb3master_45150	12.85	13.90	12.62	12.41
symb3master_45151	93.91	91.06	99.44	93.02
symb3master_45152	6.47	6.31	6.62	7.04
symb3master_45153	15.04	14.77	16.50	15.66
symb3master_45154	88.55	87.24	81.63	84.30
symb3master_45155	37.01	39.30	43.58	46.63
symb3master_45156	182.31	177.40	191.31	172.48
symb3master_45157	507.06	495.84	515.09	512.02
symb3master_45158	283.25	267.18	244.37	243.89
symb3master_45159	50.00	50.98	49.89	48.66
symb3master_45160	51.68	50.75	55.41	57.45
symb3master_45161	18.39	19.98	20.80	19.44
symb3master_45162	16.47	15.88	17.28	15.08
symb3master_45163	27.43	26.76	24.57	23.79
symb3master_45164	161.64	150.00	138.38	135.63
symb3master_45165	53.80	52.50	55.43	59.21
symb3master_45166	64.18	65.37	60.56	61.37
symb3master_45167	19.49	20.71	22.86	21.31
symb3master_45168	10.44	11.51	9.21	7.70
symb3master_45169	16.54	15.76	15.47	15.72
symb3master_45170	78.52	77.84	89.56	84.25
symb3master_45171	103.26	102.80	107.44	98.88
symb3master_45172	23.38	19.66	14.99	15.84
symb3master_45173	14.43	15.07	15.04	14.34
symb3master_45174	112.53	116.98	109.75	112.46
symb3master_45175	26.70	28.00	26.44	26.47
symb3master_45176	22.64	22.70	22.08	25.37
symb3master_45177	35.63	36.14	29.46	27.23
symb3master_45178	29.87	28.66	33.46	34.20
symb3master_45179	82.19	81.65	85.60	82.04
symb3master_45180	42.89	44.17	41.37	37.97
symb3master_45181	43.37	46.13	42.45	42.02
symb3master_45182	313.13	312.20	277.15	258.37
symb3master_45183	12.55	12.98	12.57	12.77
symb3master_45184	17.31	17.56	17.13	17.63
symb3master_45185	16.92	14.52	16.93	19.83
symb3master_45186	115.32	108.82	106.11	102.72
symb3master_45187	51.94	46.43	44.37	45.61
symb3master_45188	19.60	18.33	16.43	17.71
symb3master_45189	65.56	66.04	64.64	64.82
symb3master_45190	8.49	8.98	8.96	9.07
symb3master_45191	25.38	26.45	24.63	22.22
symb3master_45192	21.68	23.97	24.40	24.33
symb3master_45193	120.64	114.74	127.49	124.63
symb3master_45194	34.47	34.60	36.71	35.44
symb3master_45195	188.20	185.62	212.50	202.13
symb3master_45196	90.34	89.10	74.02	73.67
symb3master_45197	65.32	66.12	63.48	63.20
symb3master_45198	22.91	21.31	21.39	21.21
symb3master_45199	33.75	31.75	40.45	36.94
symb3master_45200	214.34	218.75	227.29	219.76
symb3master_45201	42.26	42.72	41.98	40.98
symb3master_45202	1.88	2.57	2.16	3.28
symb3master_45203	22.22	21.94	20.29	19.15
symb3master_45204	101.75	102.72	107.82	104.43
symb3master_45205	33.40	32.96	34.79	34.01
symb3master_45206	33.77	33.94	34.16	37.67
symb3master_45207	13.81	15.40	14.97	13.58
symb3master_45208	369.39	383.57	427.60	441.36
symb3master_45209	61.16	58.89	56.43	54.92
symb3master_45210	44.91	47.96	53.29	56.99
symb3master_45211	35.15	36.21	36.27	37.85
symb3master_45212	4.88	4.89	4.70	4.80
symb3master_45213	48.50	47.12	49.88	52.75
symb3master_45214	17.60	16.93	15.76	16.04
symb3master_45215	19.90	21.46	20.37	20.23
symb3master_45216	54.89	59.33	59.13	54.76
symb3master_45217	38.68	38.34	37.80	36.19
symb3master_45218	10.20	10.67	10.96	10.87
symb3master_45219	575.33	577.71	547.73	542.14
symb3master_45220	20.89	20.29	21.40	21.55
symb3master_45221	35.07	34.67	36.49	38.96
symb3master_45222	27.46	25.92	28.37	28.03
symb3master_45223	30.37	29.24	28.67	30.49
symb3master_45224	59.38	53.58	32.57	36.79
symb3master_45225	28.24	25.95	31.46	29.99
symb3master_45226	178.83	178.75	185.24	185.69
symb3master_45227	49.68	49.47	54.84	66.58
symb3master_45228	10.12	10.16	9.95	10.35
symb3master_45229	25.74	25.19	26.35	24.05
symb3master_45230	22.44	21.55	20.32	20.90
symb3master_45231	9.53	9.58	9.84	9.52
symb3master_45232	65.38	67.36	66.08	68.81
symb3master_45233	9.85	11.62	12.86	11.96
symb3master_45234	32.14	30.88	28.43	29.00
symb3master_45235	36.31	35.79	35.35	37.25
symb3master_45236	11.86	11.44	10.99	10.88
symb3master_45237	51.37	54.72	58.47	56.24
symb3master_45238	63.15	62.94	56.67	62.62
symb3master_45239	26.76	28.98	26.30	25.78
symb3master_45240	35.74	36.81	38.49	39.98
symb3master_45241	33.04	31.27	34.74	37.56
symb3master_45242	30.81	32.63	36.54	36.91
symb3master_45243	23.01	22.91	20.28	21.56
symb3master_45244	49.42	49.87	44.73	44.76
symb3master_45245	26.66	27.17	24.22	24.47
symb3master_45246	42.72	41.10	41.37	40.22
symb3master_45247	80.99	77.68	74.92	80.65
symb3master_45248	18.55	18.38	18.83	17.45
symb3master_45249	31.87	32.76	30.26	30.61
symb3master_45250	14.70	14.47	15.80	15.36
symb3master_45251	0.10	0.27	0.50	0.21
symb3master_45252	7.20	6.08	6.45	7.26
symb3master_45253	27.63	25.82	24.11	25.08
symb3master_45254	22.52	21.67	22.52	20.80
symb3master_45255	16.94	16.32	18.89	19.69
symb3master_45256	24.86	25.08	26.93	26.82
symb3master_45257	260.80	279.82	278.14	272.47
symb3master_45258	65.45	68.12	67.69	70.64
symb3master_45259	18.25	19.46	19.45	20.27
symb3master_45260	841.97	800.66	756.94	698.84
symb3master_45261	21.41	20.20	18.27	18.57
symb3master_45262	16.12	16.83	15.22	14.55
symb3master_45263	13.69	12.72	13.97	13.58
symb3master_45264	20.03	20.26	21.96	21.63
symb3master_45265	28.95	29.67	24.60	24.85
symb3master_45266	32.76	32.44	32.21	31.94
symb3master_45267	47.71	47.55	49.42	51.25
symb3master_45268	117.31	115.41	111.03	107.64
symb3master_45269	5.17	3.58	4.38	7.01
symb3master_45270	38.18	38.87	34.84	37.00
symb3master_45271	14.32	14.65	15.20	15.42
symb3master_45272	13.24	12.44	15.12	14.02
symb3master_45273	117.36	120.00	123.98	117.17
symb3master_45274	7.36	7.74	8.03	7.02
symb3master_45275	18.73	18.74	18.64	20.43
symb3master_45276	5.81	6.03	4.26	5.08
symb3master_45277	11.18	11.19	10.68	10.79
symb3master_45278	6.36	5.51	5.82	5.64
symb3master_45279	14.75	14.55	14.97	15.21
symb3master_45280	33.06	33.95	32.60	32.96
symb3master_45281	8.79	10.00	10.54	10.53
symb3master_45282	46.62	48.48	46.76	45.51
symb3master_45283	31.58	29.27	29.68	27.93
symb3master_45284	11.38	12.62	11.83	11.26
symb3master_45285	37.13	38.64	36.08	34.75
symb3master_45286	263.47	268.99	312.06	322.45
symb3master_45287	19.06	20.12	19.16	20.57
symb3master_45288	4.20	4.65	6.18	5.10
symb3master_45289	20.55	20.59	22.90	22.62
symb3master_45290	53.63	56.72	59.98	56.88
symb3master_45291	16.10	16.86	17.06	17.30
symb3master_45292	19.47	20.05	21.73	24.23
symb3master_45293	11.07	11.81	11.10	10.84
symb3master_45294	26.11	26.96	27.46	26.04
symb3master_45295	52.66	48.69	46.37	47.41
symb3master_45296	18.30	18.39	18.28	17.82
symb3master_45297	47.67	52.65	36.04	38.55
symb3master_45298	14.98	13.97	13.26	11.87
symb3master_45299	23.05	18.00	22.12	26.11
symb3master_45300	241.32	233.20	246.63	235.52
symb3master_45301	5.02	4.34	5.24	5.77
symb3master_45302	7.23	7.90	7.99	8.12
symb3master_45303	19.07	19.53	17.59	18.39
symb3master_45304	15.15	15.38	14.29	14.18
symb3master_45305	16.18	16.25	15.86	17.05
symb3master_45306	71.33	69.25	84.23	79.73
symb3master_45307	97.72	96.99	91.32	86.16
symb3master_45308	61.96	63.56	59.09	59.48
symb3master_45309	6.41	6.74	6.87	6.05
symb3master_45310	13.42	12.59	12.04	12.96
symb3master_45311	89.87	85.93	91.24	84.37
symb3master_45312	16.01	17.15	16.82	16.21
symb3master_45313	93.94	93.86	105.30	104.95
symb3master_45314	102.23	98.42	94.90	98.85
symb3master_45315	17.27	17.37	16.13	16.99
symb3master_45316	30.77	31.67	32.64	33.25
symb3master_45317	7.91	6.87	7.21	7.90
symb3master_45318	15.27	12.98	12.18	12.57
symb3master_45319	85.86	89.91	118.33	121.09
symb3master_45320	232.10	252.44	216.65	205.52
symb3master_45321	12.44	10.97	9.60	9.46
symb3master_45322	18.07	17.96	16.97	16.62
symb3master_45323	19.39	20.35	21.54	20.61
symb3master_45324	158.22	154.91	155.91	149.53
symb3master_45325	2.99	2.54	2.88	2.84
symb3master_45326	59.33	66.96	67.54	66.57
symb3master_45327	7.01	6.46	5.06	5.53
symb3master_45328	8.93	7.54	7.44	6.80
symb3master_45329	16.99	15.93	18.69	18.53
symb3master_45330	17.75	17.82	16.89	16.95
symb3master_45331	43.36	43.41	44.80	48.14
symb3master_45332	73.16	73.65	84.39	74.55
symb3master_45333	51.48	57.71	59.14	58.88
symb3master_45334	207.50	214.14	254.24	252.64
symb3master_45335	27.91	30.39	30.04	29.04
symb3master_45336	50.16	52.96	50.92	50.62
symb3master_45337	24.18	24.38	25.25	25.47
symb3master_45338	56.43	61.86	68.00	66.81
symb3master_45339	15.87	17.33	18.64	18.20
symb3master_45340	11.60	11.38	11.72	11.15
symb3master_45341	109.75	104.57	88.24	87.50
symb3master_45342	26.05	25.06	26.39	25.79
symb3master_45343	39.75	40.20	38.38	36.61
symb3master_45344	3.33	3.43	3.84	3.62
symb3master_45345	1202.78	1104.38	1331.52	1604.10
symb3master_45346	18.50	17.82	17.09	17.30
symb3master_45347	39.41	39.77	38.53	38.38
symb3master_45348	85.07	77.24	81.03	77.13
symb3master_45349	44.15	44.78	42.01	44.34
symb3master_45350	13.57	14.20	11.48	11.44
symb3master_45351	22.57	22.93	22.89	22.39
symb3master_45352	45.37	44.48	42.03	44.91
symb3master_45353	33.86	31.66	33.24	32.49
symb3master_45354	15.95	15.95	15.91	14.02
symb3master_45355	53.14	54.01	49.88	51.16
symb3master_45356	57.45	60.69	67.93	60.30
symb3master_45357	10.88	11.14	10.83	10.87
symb3master_45358	13.43	14.88	12.42	12.16
symb3master_45359	39.00	37.75	35.50	34.79
symb3master_45360	18.12	17.77	17.69	16.94
symb3master_45361	78.17	83.36	89.82	91.36
symb3master_45362	14.81	16.33	15.77	16.13
symb3master_45363	27.25	30.85	32.97	31.50
symb3master_45364	19.12	20.36	20.03	19.77
symb3master_45365	31.18	30.31	29.49	28.30
symb3master_45366	24.43	24.61	24.41	23.49
symb3master_45367	19.38	19.92	20.16	19.96
symb3master_45368	27.23	27.06	28.98	30.14
symb3master_45369	52.84	54.47	55.35	58.33
symb3master_45370	21.89	20.76	18.58	19.68
symb3master_45371	18.13	20.13	20.83	18.30
symb3master_45372	75.02	76.49	73.05	76.22
symb3master_45373	2.40	2.40	2.91	2.51
symb3master_45374	80.45	80.24	81.18	84.46
symb3master_45375	53.62	54.59	63.08	63.84
symb3master_45376	13.22	13.12	11.48	10.76
symb3master_45377	565.44	567.44	523.08	507.73
symb3master_45378	22.85	23.62	24.47	22.23
symb3master_45379	84.75	89.97	96.36	85.38
symb3master_45380	28.03	35.75	36.61	34.12
symb3master_45381	12.57	12.64	12.87	12.99
symb3master_45382	7.59	7.38	8.72	9.42
symb3master_45383	17.12	15.71	15.09	15.55
symb3master_45384	24.95	27.97	27.51	28.20
symb3master_45385	11.89	13.60	14.53	13.32
symb3master_45386	35.98	36.22	40.52	38.92
symb3master_45387	4.31	4.07	4.49	4.31
symb3master_45388	16.57	15.25	13.33	13.55
symb3master_45389	11.42	11.66	10.42	10.43
symb3master_45390	2.38	1.46	1.54	1.68
symb3master_45391	35.89	32.38	32.34	31.13
symb3master_45392	27.19	29.08	28.30	27.80
symb3master_45393	19.50	20.73	22.30	21.58
symb3master_45394	9.03	9.12	9.79	10.13
symb3master_45395	31.10	33.08	36.37	35.40
symb3master_45396	571.63	569.51	558.52	548.80
symb3master_45397	60.11	57.59	63.95	56.58
symb3master_45398	52.71	54.89	52.69	53.51
symb3master_45399	37.31	36.12	35.93	37.61
symb3master_45400	31.54	30.77	33.86	33.73
symb3master_45401	45.08	48.62	59.09	54.24
symb3master_45402	13.63	13.18	12.76	13.30
symb3master_45403	17.57	18.12	17.56	17.05
symb3master_45404	9.04	9.61	10.63	11.49
symb3master_45405	24.75	26.59	25.96	23.44
symb3master_45406	17.48	18.43	17.03	14.95
symb3master_45407	86.30	79.15	78.83	79.95
symb3master_45408	23.92	24.09	23.71	22.70
symb3master_45409	17.52	17.03	19.38	19.76
symb3master_45410	30.16	29.52	28.75	28.94
symb3master_45411	52.64	52.55	45.87	42.99
symb3master_45412	222.36	213.94	206.92	209.93
symb3master_45413	13.68	14.08	14.23	15.04
symb3master_45414	13.76	14.72	17.65	15.76
symb3master_45415	35.23	36.63	32.19	31.85
symb3master_45416	28.31	28.38	28.55	28.59
symb3master_45417	13.97	12.88	12.66	13.51
symb3master_45418	114.90	107.47	111.78	101.19
symb3master_45419	15.86	16.32	16.06	15.53
symb3master_45420	24.46	23.90	21.07	20.62
symb3master_45421	35.10	34.20	35.43	37.59
symb3master_45422	6.19	6.82	6.43	5.75
symb3master_45423	18.27	17.88	16.79	17.17
symb3master_45424	25.60	29.79	24.70	23.93
symb3master_45425	21.96	21.40	18.89	19.07
symb3master_45426	30.29	28.76	30.11	30.20
symb3master_45427	61.80	62.75	68.83	68.53
symb3master_45428	9.23	9.30	9.23	9.93
symb3master_45429	31.16	30.97	33.62	36.68
symb3master_45430	25.97	25.13	27.21	27.28
symb3master_45431	4.92	4.60	7.18	8.07
symb3master_45432	26.89	27.05	27.00	26.52
symb3master_45433	8.49	8.12	8.27	9.60
symb3master_45434	70.32	66.33	72.34	72.95
symb3master_45435	22.98	22.51	20.47	20.33
symb3master_45436	51.12	57.97	62.00	62.63
symb3master_45437	19.59	19.36	14.11	14.48
symb3master_45438	742.41	682.23	739.33	727.18
symb3master_45439	92.58	92.26	97.03	90.71
symb3master_45440	32.88	35.55	35.75	33.73
symb3master_45441	34.71	32.90	36.28	37.35
symb3master_45442	46.87	44.47	46.07	45.54
symb3master_45443	59.54	58.50	57.25	60.21
symb3master_45444	36.96	34.92	33.14	34.29
symb3master_45445	68.76	63.11	72.71	69.35
symb3master_45446	21.18	21.64	20.05	20.17
symb3master_45447	71.79	77.08	80.96	78.89
symb3master_45448	90.78	99.27	100.26	99.31
symb3master_45449	33.67	34.77	33.58	33.84
symb3master_45450	15.17	14.99	14.10	13.49
symb3master_45451	25.93	28.76	26.63	25.98
symb3master_45452	28.95	30.93	28.73	27.45
symb3master_45453	7.07	7.43	8.10	7.79
symb3master_45454	50.45	52.09	52.87	50.79
symb3master_45455	18.41	17.76	17.16	17.94
symb3master_45456	7.79	7.30	7.40	6.84
symb3master_45457	385.58	375.24	359.92	350.10
symb3master_45458	23.37	23.74	24.22	23.03
symb3master_45459	21.88	22.37	23.12	23.25
symb3master_45460	8.27	7.07	5.73	7.29
symb3master_45461	25.39	28.44	32.49	32.60
symb3master_45462	69.27	67.94	74.80	76.15
symb3master_45463	27.62	31.01	32.20	31.25
symb3master_45464	10.59	11.78	10.89	10.68
symb3master_45465	9.18	8.41	9.62	8.69
symb3master_45466	20.47	22.28	20.34	21.00
symb3master_45467	17.55	18.93	17.18	17.22
symb3master_45468	145.92	136.98	156.67	149.37
symb3master_45469	10.82	10.41	11.24	10.65
symb3master_45470	41.89	43.88	46.60	46.09
symb3master_45471	49.38	47.42	45.29	44.89
symb3master_45472	7.03	6.75	6.91	6.24
symb3master_45473	36.85	41.13	44.14	42.17
symb3master_45474	68.33	63.98	56.01	49.01
symb3master_45475	9.87	10.12	10.28	10.63
symb3master_45476	21.62	21.12	20.36	19.58
symb3master_45477	28.64	28.26	28.18	27.29
symb3master_45478	9.88	7.85	15.53	14.98
symb3master_45479	27.84	28.83	27.50	26.47
symb3master_45480	36.61	40.45	40.76	41.12
symb3master_45481	89.87	90.10	93.44	92.03
symb3master_45482	48.78	51.44	49.42	47.63
symb3master_45483	14.69	16.12	15.93	15.89
symb3master_45484	36.26	34.81	33.74	34.10
symb3master_45485	26.52	25.49	23.27	22.55
symb3master_45486	22.83	20.81	20.42	19.49
symb3master_45487	14.47	11.97	13.53	12.80
symb3master_45488	14.23	14.05	13.21	12.76
symb3master_45489	3.52	3.66	3.93	3.14
symb3master_45490	14.97	13.31	14.86	14.21
symb3master_45491	213.26	203.16	222.25	233.84
symb3master_45492	8.84	9.34	8.49	7.99
symb3master_45493	291.45	273.44	287.13	280.33
symb3master_45494	13.22	15.69	18.21	20.16
symb3master_45495	91.98	91.42	83.92	78.73
symb3master_45496	141.70	138.23	144.44	139.27
symb3master_45497	23.34	23.57	21.36	20.26
symb3master_45498	15.46	17.08	16.15	15.39
symb3master_45499	29.01	32.14	28.93	29.82
symb3master_45500	14.68	15.45	14.68	15.22
symb3master_45501	28.72	28.16	27.19	29.26
symb3master_45502	31.12	29.76	28.86	29.60
symb3master_45503	9.73	10.19	10.46	8.73
symb3master_45504	22.46	22.20	22.41	20.60
symb3master_45505	160.19	162.93	155.12	152.11
symb3master_45506	12.36	13.27	13.67	12.56
symb3master_45507	92.21	86.88	93.24	90.31
symb3master_45508	17.01	17.35	15.90	16.09
symb3master_45509	22.10	19.06	20.71	21.81
symb3master_45510	11.92	11.14	10.59	10.28
symb3master_45511	11.97	12.08	12.16	12.04
symb3master_45512	25.40	23.81	26.07	25.45
symb3master_45513	7.68	6.70	6.01	6.16
symb3master_45514	19.15	18.31	17.60	18.02
symb3master_45515	34.94	33.98	34.65	35.56
symb3master_45516	320.11	317.50	289.55	283.22
symb3master_45517	89.23	87.56	89.01	86.86
symb3master_45518	13.70	12.20	12.54	11.86
symb3master_45519	29.09	34.51	32.06	32.16
symb3master_45520	69.96	72.97	68.93	67.37
symb3master_45521	50.77	44.84	39.62	31.10
symb3master_45522	16.28	19.97	18.96	18.47
symb3master_45523	7.15	7.37	6.58	7.61
symb3master_45524	124.62	123.34	120.21	115.27
symb3master_45525	7.93	7.83	6.89	6.50
symb3master_45526	29.66	28.31	29.87	30.07
symb3master_45527	102.24	98.33	102.75	101.23
symb3master_45528	56.85	59.31	55.66	55.34
symb3master_45529	46.50	50.05	51.51	51.45
symb3master_45530	26.11	27.04	27.55	28.14
symb3master_45531	32.13	32.66	32.69	33.31
symb3master_45532	7.95	7.58	7.13	7.09
symb3master_45533	15.67	14.85	14.46	13.74
symb3master_45534	5.62	5.13	4.95	5.31
symb3master_45535	111.10	105.84	100.65	92.64
symb3master_45536	61.93	59.84	70.79	65.45
symb3master_45537	31.45	30.88	27.50	26.42
symb3master_45538	14.60	15.42	16.27	17.52
symb3master_45539	17.76	18.72	18.89	18.17
symb3master_45540	22.96	21.40	29.04	26.02
symb3master_45541	32.68	32.94	31.45	32.20
symb3master_45542	0.62	0.66	0.58	0.53
symb3master_45543	93.56	88.73	102.56	105.57
symb3master_45544	51.00	52.12	52.40	52.67
symb3master_45545	9.19	8.78	9.99	9.44
symb3master_45546	20.99	21.60	19.68	20.67
symb3master_45547	20.30	19.58	19.43	19.04
symb3master_45548	27.76	27.39	23.75	23.42
symb3master_45549	77.42	75.39	70.60	71.27
symb3master_45550	81.47	80.52	77.21	75.34
symb3master_45551	60.25	58.44	58.48	58.05
symb3master_45552	55.87	57.07	62.50	60.62
symb3master_45553	21.35	21.41	21.98	21.59
symb3master_45554	13.82	14.31	14.77	14.19
symb3master_45555	12.57	14.18	8.16	7.71
symb3master_45556	60.29	60.52	58.98	58.09
symb3master_45557	27.58	26.27	29.34	26.88
symb3master_45558	1.60	1.65	1.73	1.42
symb3master_45559	40.45	37.96	29.83	31.40
symb3master_45560	51.96	49.32	48.40	49.49
symb3master_45561	37.22	36.80	35.99	38.56
symb3master_45562	15.16	16.87	13.90	14.66
symb3master_45563	29.15	31.39	29.10	28.27
symb3master_45564	5.61	5.49	4.05	6.07
symb3master_45565	98.24	94.51	71.26	71.59
symb3master_45566	31.39	30.01	31.28	29.05
symb3master_45567	22.29	22.70	22.28	22.70
symb3master_45568	8.55	8.93	8.81	7.56
symb3master_45569	11.85	10.18	5.84	10.06
symb3master_45570	3.44	3.14	3.48	3.83
symb3master_45571	8.51	8.91	9.27	8.65
symb3master_45572	243.79	251.25	319.50	331.49
symb3master_45573	11.51	13.32	12.41	12.92
symb3master_45574	29.77	31.07	35.59	34.29
symb3master_45575	66.35	65.13	59.29	59.09
symb3master_45576	15.77	17.82	16.76	15.64
symb3master_45577	9.25	10.37	9.56	9.36
symb3master_45578	23.98	24.51	23.80	23.34
symb3master_45579	15.22	15.51	15.16	13.39
symb3master_45580	135.46	128.96	139.67	147.81
symb3master_45581	20.94	23.24	20.93	21.55
symb3master_45582	116.41	107.17	120.79	124.77
symb3master_45583	38.32	36.40	38.54	40.94
symb3master_45584	11.52	12.91	11.88	9.42
symb3master_45585	33.40	34.66	35.37	35.78
symb3master_45586	26.77	26.64	25.36	25.39
symb3master_45587	11.09	10.82	10.63	11.60
symb3master_45588	45.23	45.47	53.85	46.64
symb3master_45589	14.22	14.66	16.57	16.75
symb3master_45590	53.39	52.87	48.07	47.41
symb3master_45591	10.03	9.30	9.21	10.02
symb3master_45592	4.27	4.15	2.64	3.40
symb3master_45593	34.92	34.02	31.31	30.00
symb3master_45594	331.27	316.74	288.75	288.80
symb3master_45595	31.31	29.61	30.92	30.37
symb3master_45596	78.45	75.90	73.22	73.04
symb3master_45597	14.30	12.65	14.99	16.53
symb3master_45598	26.55	25.83	28.97	29.35
symb3master_45599	145.92	151.92	128.73	131.94
symb3master_45600	12.20	12.42	12.54	12.01
symb3master_45601	132.55	135.13	145.54	141.18
