Symbol	h24u0hetero	h24u10hetero	h24u100hetero	h24u500hetero
symb3master_37427	0.80	0.77	0.86	1.13
symb3master_37428	15.30	7.11	8.48	9.48
symb3master_37429	20.84	16.19	16.75	19.69
symb3master_37430	14.71	13.72	14.62	15.92
symb3master_37431	7.62	4.63	5.15	5.71
symb3master_37432	16.85	17.93	15.33	18.09
symb3master_37433	15.69	18.16	16.53	15.73
symb3master_37434	22.47	21.52	19.88	18.30
symb3master_37435	33.56	35.00	33.44	31.97
symb3master_37436	10.01	7.34	8.00	8.60
symb3master_37437	0.91	0.95	0.71	0.75
symb3master_37438	10.45	11.40	11.08	10.84
symb3master_37439	6.75	5.70	6.35	6.81
symb3master_37440	9.05	6.70	5.49	6.28
symb3master_37441	11.73	10.66	10.68	11.84
symb3master_37442	2.23	2.44	2.45	3.30
symb3master_37443	0.82	0.98	0.96	0.44
symb3master_37444	6.27	4.56	4.76	6.15
symb3master_37445	4.83	3.50	3.88	3.78
symb3master_37446	3.25	1.88	2.25	3.67
symb3master_37447	6.51	4.72	4.70	6.01
symb3master_37448	0.40	0.83	0.74	0.65
symb3master_37449	17.77	13.09	14.26	15.07
symb3master_37450	17.30	19.21	18.42	16.56
symb3master_37451	8.65	8.16	10.05	11.01
symb3master_37452	3.56	3.00	4.24	4.54
symb3master_37453	9.88	14.41	13.63	11.36
symb3master_37454	9.16	7.59	7.07	6.41
symb3master_37455	32.33	38.24	36.89	34.77
symb3master_37456	2.30	2.17	2.14	1.91
symb3master_37457	9.38	6.80	6.91	8.25
symb3master_37458	0.28	0.41	0.00	0.37
symb3master_37459	7.10	7.10	7.13	5.27
symb3master_37460	5.47	5.56	4.61	5.55
symb3master_37461	16.70	21.92	23.12	20.29
symb3master_37462	11.01	14.38	15.29	13.24
symb3master_37463	10.01	9.41	9.19	8.96
symb3master_37464	21.34	21.49	19.38	17.94
symb3master_37465	7.85	6.82	5.26	6.28
symb3master_37466	6.60	7.54	6.57	6.55
symb3master_37467	0.46	0.30	0.40	0.90
symb3master_37468	0.36	0.65	0.62	1.14
symb3master_37469	1.25	1.38	0.75	0.88
symb3master_37470	19.30	24.31	23.54	21.32
symb3master_37471	1.16	3.16	0.62	0.91
symb3master_37472	8.11	7.75	8.91	9.30
symb3master_37473	3.33	2.63	2.78	3.55
symb3master_37474	7.26	8.35	6.64	7.00
symb3master_37475	11.24	11.77	9.68	10.68
symb3master_37476	0.05	0.91	0.85	0.42
symb3master_37477	8.87	9.07	7.09	7.54
symb3master_37478	1.01	1.94	2.50	1.79
symb3master_37479	9.89	9.76	9.67	10.65
symb3master_37480	8.04	5.88	5.63	6.70
symb3master_37481	7.89	7.82	8.22	9.62
symb3master_37482	6.82	10.17	9.18	9.44
symb3master_37483	2.45	2.34	2.24	2.15
symb3master_37484	22.91	20.55	20.55	18.51
symb3master_37485	1.31	1.07	1.15	1.48
symb3master_37486	12.21	19.36	18.45	16.21
symb3master_37487	17.07	11.75	13.32	14.02
symb3master_37488	53.37	64.06	65.19	52.07
symb3master_37489	0.61	0.61	0.86	0.63
symb3master_37490	20.91	18.21	19.68	22.41
symb3master_37491	5.85	6.04	7.47	7.25
symb3master_37492	1.19	1.13	1.77	1.11
symb3master_37493	25.33	19.66	21.00	22.06
symb3master_37494	3.91	4.64	5.14	3.92
symb3master_37495	4.83	6.47	6.75	7.15
symb3master_37496	7.90	7.87	6.33	7.74
symb3master_37497	1.74	1.59	1.21	1.75
symb3master_37498	2.04	2.23	1.09	0.93
symb3master_37499	4.21	5.51	3.36	2.61
symb3master_37500	6.00	4.93	5.33	5.31
symb3master_37501	6.57	4.60	4.24	6.44
symb3master_37502	4.29	4.49	3.41	3.88
symb3master_37503	7.41	3.63	6.37	7.64
symb3master_37504	7.56	7.68	6.63	9.94
symb3master_37505	16.84	20.15	20.93	19.57
symb3master_37506	2.45	4.12	2.37	2.47
symb3master_37507	8.05	5.69	5.52	6.58
symb3master_37508	0.72	0.95	1.12	1.03
symb3master_37509	15.18	14.33	14.95	17.49
symb3master_37510	2.19	2.52	2.64	3.23
symb3master_37511	8.05	12.86	10.65	10.13
symb3master_37512	15.85	12.94	14.60	15.15
symb3master_37513	8.45	7.63	7.29	7.25
symb3master_37514	11.77	11.13	11.63	10.49
symb3master_37515	30.20	38.58	36.49	28.18
symb3master_37516	11.95	7.12	8.37	9.04
symb3master_37517	4.06	4.69	5.89	4.18
symb3master_37518	1.76	1.48	1.65	1.92
symb3master_37519	2.29	2.56	1.90	1.83
symb3master_37520	4.28	2.32	2.98	2.45
symb3master_37521	15.67	16.43	19.31	16.38
symb3master_37522	28.00	17.51	22.28	25.73
symb3master_37523	9.77	9.31	10.41	10.68
symb3master_37524	4.54	4.63	5.34	4.18
symb3master_37525	9.80	14.25	11.63	11.87
symb3master_37526	6.03	5.77	5.41	5.17
symb3master_37527	18.75	17.74	21.21	20.54
symb3master_37528	0.29	0.38	0.65	0.43
symb3master_37529	11.08	10.17	9.23	10.30
symb3master_37530	27.10	25.75	27.61	27.27
symb3master_37531	9.61	8.17	8.10	7.42
symb3master_37532	1.70	1.29	1.49	1.85
symb3master_37533	19.86	20.46	17.54	18.86
symb3master_37534	12.06	8.91	10.10	10.68
symb3master_37535	15.38	17.67	16.20	16.90
symb3master_37536	140.67	164.34	162.41	116.10
symb3master_37537	5.51	4.84	4.60	4.70
symb3master_37538	12.40	14.59	13.82	13.70
symb3master_37539	10.26	8.63	8.49	10.77
symb3master_37540	5.30	5.81	6.20	6.07
symb3master_37541	3.73	3.60	3.41	3.78
symb3master_37542	7.69	5.80	5.57	7.49
symb3master_37543	13.23	8.89	8.41	9.97
symb3master_37544	2.57	5.00	4.81	5.18
symb3master_37545	1.88	1.38	1.69	2.33
symb3master_37546	16.23	20.78	16.59	15.04
symb3master_37547	10.05	8.11	8.25	7.94
symb3master_37548	0.60	0.61	0.28	0.72
symb3master_37549	0.61	1.28	0.94	1.22
symb3master_37550	0.09	0.24	0.27	0.46
symb3master_37551	14.88	9.93	11.30	12.08
symb3master_37552	3.85	1.84	2.44	3.66
symb3master_37553	9.11	9.74	13.24	13.05
symb3master_37554	9.38	14.04	15.47	12.99
symb3master_37555	3.99	4.54	3.81	3.06
symb3master_37556	16.66	14.44	13.66	15.21
symb3master_37557	1.36	1.49	0.47	0.82
symb3master_37558	30.15	26.88	20.07	21.61
symb3master_37559	13.08	13.43	14.72	14.97
symb3master_37560	4.57	4.02	3.60	4.27
symb3master_37561	15.62	16.41	16.45	11.74
symb3master_37562	4.89	5.69	5.09	5.54
symb3master_37563	13.61	17.41	16.33	14.77
symb3master_37564	1.53	1.02	1.05	1.40
symb3master_37565	2.17	2.17	1.86	2.51
symb3master_37566	3.57	3.59	2.76	4.41
symb3master_37567	31.50	41.23	36.84	36.46
symb3master_37568	2.82	1.80	1.64	2.22
symb3master_37569	6.49	4.34	3.79	4.71
symb3master_37570	0.80	1.17	0.91	0.73
symb3master_37571	4.80	3.65	4.66	6.60
symb3master_37572	5.14	3.66	3.97	6.25
symb3master_37573	5.24	4.81	3.95	5.50
symb3master_37574	12.63	8.90	9.10	11.67
symb3master_37575	6.18	4.76	5.15	5.87
symb3master_37576	0.86	2.68	1.58	1.71
symb3master_37577	0.91	0.84	0.68	0.98
symb3master_37578	4.50	5.46	5.08	4.55
symb3master_37579	0.47	0.85	1.51	0.92
symb3master_37580	6.17	5.28	5.46	6.57
symb3master_37581	17.92	12.65	12.81	17.36
symb3master_37582	47.75	41.14	42.25	39.08
symb3master_37583	22.68	24.60	21.25	20.69
symb3master_37584	25.76	36.90	35.53	30.76
symb3master_37586	4.31	2.39	3.17	2.53
symb3master_37587	0.00	0.00	0.10	0.28
symb3master_37588	11.45	8.92	7.93	7.76
symb3master_37589	2.31	2.55	2.15	2.08
symb3master_37590	273.15	204.52	173.65	166.46
symb3master_37591	16.82	17.85	17.26	20.83
symb3master_37592	15.36	17.54	21.38	22.22
symb3master_37593	0.62	0.25	0.17	0.46
symb3master_37594	1.32	1.43	1.49	1.44
symb3master_37595	7.99	9.70	10.22	9.18
symb3master_37596	1.00	1.25	1.30	1.75
symb3master_37597	4.90	5.60	7.81	7.30
symb3master_37598	15.20	13.97	13.82	12.44
symb3master_37599	6.56	3.45	3.81	4.73
symb3master_37600	12.90	13.18	13.45	16.54
symb3master_37601	13.47	10.24	11.28	12.02
symb3master_37602	0.90	1.01	0.97	0.95
symb3master_37603	10.07	10.06	8.44	9.45
symb3master_37604	3.33	2.30	2.48	2.33
symb3master_37605	9.30	7.14	6.54	7.89
symb3master_37606	8.17	6.88	6.13	5.61
symb3master_37607	3.77	2.99	2.41	2.94
symb3master_37608	2.88	2.18	2.28	3.12
symb3master_37609	4.52	3.49	2.97	4.66
symb3master_37610	19.77	15.90	17.00	19.53
symb3master_37611	14.44	15.29	15.46	13.96
symb3master_37612	5.74	4.26	4.34	4.81
symb3master_37613	1.80	1.74	1.66	1.61
symb3master_37614	12.84	14.21	14.97	12.51
symb3master_37615	9.24	7.22	5.25	4.99
symb3master_37616	0.71	1.36	1.25	1.12
symb3master_37617	1.79	1.25	1.65	1.61
symb3master_37618	21.94	16.46	14.40	16.11
symb3master_37619	4.66	2.97	3.15	4.96
symb3master_37620	7.21	6.56	4.90	6.24
symb3master_37621	21.99	19.06	18.85	21.38
symb3master_37622	3.27	4.20	5.47	4.86
symb3master_37623	0.51	0.73	0.78	1.05
symb3master_37624	4.66	3.85	5.14	4.56
symb3master_37625	1.95	2.19	1.84	2.31
symb3master_37626	12.16	18.29	13.27	15.55
symb3master_37627	8.76	5.27	5.23	7.19
symb3master_37628	0.80	1.28	0.80	1.46
symb3master_37629	10.49	12.20	12.80	10.49
symb3master_37630	13.01	11.85	9.46	8.08
symb3master_37631	10.34	9.99	10.19	9.53
symb3master_37632	7.26	7.26	6.87	8.03
symb3master_37633	0.97	2.05	1.56	1.90
symb3master_37634	19.87	20.63	19.61	20.68
symb3master_37635	12.85	7.20	8.81	9.00
symb3master_37636	5.21	3.82	4.05	3.70
symb3master_37637	0.25	0.57	0.64	0.46
symb3master_37638	6.22	5.41	4.85	6.15
symb3master_37639	0.32	0.20	0.23	0.39
symb3master_37640	2.48	2.17	2.00	2.41
symb3master_37641	10.12	14.31	13.22	11.75
symb3master_37642	4.62	3.90	4.56	3.70
symb3master_37643	20.83	21.98	22.00	23.57
symb3master_37644	7.40	9.00	7.78	8.78
symb3master_37645	3.78	4.15	3.29	4.21
symb3master_37646	16.37	12.42	10.12	12.53
symb3master_37647	8.52	8.21	7.72	8.06
symb3master_37648	22.74	24.96	24.10	20.32
symb3master_37649	1.92	2.10	2.23	2.51
symb3master_37650	18.66	16.86	16.81	19.43
symb3master_37651	10.11	8.03	7.68	9.24
symb3master_37652	5.78	3.86	5.84	6.30
symb3master_37653	5.29	3.83	4.13	6.19
symb3master_37654	7.57	7.93	7.17	8.32
symb3master_37655	3.42	3.33	3.14	2.71
symb3master_37656	5.36	5.07	2.51	3.01
symb3master_37657	4.19	3.66	3.44	4.41
symb3master_37658	0.47	0.97	1.05	1.14
symb3master_37659	27.50	25.98	29.13	28.29
symb3master_37660	16.08	17.30	20.01	15.65
symb3master_37661	1.13	1.91	1.80	2.35
symb3master_37662	1.29	2.56	2.37	1.69
symb3master_37663	3.91	3.43	2.86	2.97
symb3master_37664	0.93	1.62	1.12	1.00
symb3master_37665	3.59	5.99	7.40	6.50
symb3master_37666	44.82	42.26	39.42	39.92
symb3master_37667	4.83	2.71	3.16	3.48
symb3master_37668	4.37	6.52	4.46	3.39
symb3master_37669	0.19	0.92	0.70	0.08
symb3master_37670	1.35	3.89	2.20	2.16
symb3master_37671	2.85	2.84	2.16	2.98
symb3master_37672	5.00	3.87	4.08	6.39
symb3master_37673	3.88	2.97	3.42	4.27
symb3master_37674	0.05	0.12	0.34	0.53
symb3master_37675	8.33	7.96	7.09	9.10
symb3master_37676	6.01	6.13	5.53	5.54
symb3master_37678	14.89	17.89	14.85	14.43
symb3master_37679	8.55	7.19	6.55	6.80
symb3master_37680	28.01	29.48	24.30	23.72
symb3master_37681	0.41	0.17	0.33	0.45
symb3master_37682	5.31	5.57	6.03	7.36
symb3master_37683	6.37	3.51	4.15	5.45
symb3master_37684	0.92	0.46	0.47	0.68
symb3master_37685	2.82	3.55	3.36	3.58
symb3master_37686	14.78	17.66	17.72	14.34
symb3master_37687	0.82	1.69	1.45	1.29
symb3master_37688	6.55	8.68	9.13	7.82
symb3master_37689	0.46	0.80	0.78	1.30
symb3master_37690	1.13	1.46	1.73	1.46
symb3master_37691	2.65	3.24	3.82	3.57
symb3master_37692	0.06	0.63	0.06	0.00
symb3master_37693	1.75	1.79	1.92	1.79
symb3master_37694	15.47	15.99	13.68	13.85
symb3master_37695	11.32	8.77	8.26	10.57
symb3master_37696	0.60	0.98	0.88	0.73
symb3master_37697	10.99	13.57	10.54	11.41
symb3master_37698	1.67	1.00	1.63	1.74
symb3master_37699	0.54	0.75	0.37	0.85
symb3master_37700	0.00	0.46	0.18	0.25
symb3master_37701	3.20	2.90	3.42	2.94
symb3master_37702	0.45	1.48	0.80	1.54
symb3master_37703	2.20	1.64	1.90	1.56
symb3master_37704	7.41	8.05	8.31	5.69
symb3master_37705	2.82	1.67	1.38	2.30
symb3master_37706	6.25	7.20	4.97	5.38
symb3master_37707	3.40	3.37	2.89	3.71
symb3master_37708	0.17	0.44	0.18	0.39
symb3master_37709	8.39	7.20	7.55	6.17
symb3master_37710	3.53	2.40	3.60	2.91
symb3master_37711	4.01	3.08	3.94	3.77
symb3master_37712	10.64	10.01	11.34	10.90
symb3master_37713	6.02	4.47	4.31	6.10
symb3master_37714	12.08	10.59	10.96	12.04
symb3master_37715	2.50	2.97	2.40	2.37
symb3master_37716	0.18	0.77	0.71	0.87
symb3master_37717	23.41	15.56	13.32	17.77
symb3master_37718	1.44	1.66	1.82	2.18
symb3master_37719	0.33	0.36	0.61	0.37
symb3master_37720	0.34	0.96	0.58	0.60
symb3master_37721	1.44	2.29	1.40	1.57
symb3master_37722	8.86	4.46	4.21	5.17
symb3master_37723	0.48	1.81	1.63	1.59
symb3master_37724	3.14	2.78	2.88	3.66
symb3master_37725	5.31	4.31	4.16	5.28
symb3master_37726	7.72	5.48	6.78	7.19
symb3master_37727	2.51	3.28	2.65	3.02
symb3master_37728	5.32	5.61	6.10	6.20
symb3master_37729	2.87	2.67	3.13	2.55
symb3master_37730	4.47	3.69	3.75	3.85
symb3master_37731	1.18	1.29	1.17	1.69
symb3master_37732	1.43	0.46	0.54	0.82
symb3master_37733	0.85	0.12	0.74	0.73
symb3master_37734	10.73	10.96	12.74	12.96
symb3master_37735	3.73	3.67	4.07	5.35
symb3master_37736	14.61	8.91	12.00	13.27
symb3master_37737	13.75	11.80	12.51	12.45
symb3master_37738	6.11	6.77	4.79	4.80
symb3master_37739	7.74	5.71	6.57	8.17
symb3master_37740	0.00	0.10	0.00	0.09
symb3master_37741	4.58	4.02	4.36	4.88
symb3master_37742	12.64	12.71	11.20	14.25
symb3master_37743	1.76	2.39	1.63	1.97
symb3master_37744	4.11	3.82	4.09	4.46
symb3master_37745	6.63	8.49	7.50	8.61
symb3master_37746	14.79	14.90	14.88	12.90
symb3master_37747	7.95	4.75	4.79	5.29
symb3master_37748	19.66	16.24	17.20	21.45
symb3master_37749	4.81	6.01	5.25	3.68
symb3master_37750	1.23	1.10	0.88	1.75
symb3master_37751	16.23	18.63	20.39	19.65
symb3master_37752	1.88	1.44	2.36	1.93
symb3master_37753	2.04	2.14	2.41	2.23
symb3master_37754	10.42	7.34	8.06	9.67
symb3master_37755	6.87	8.05	10.33	8.31
symb3master_37756	16.66	13.33	13.69	14.99
symb3master_37757	3.12	2.65	2.21	1.98
symb3master_37758	3.84	2.53	2.76	2.70
symb3master_37759	6.07	3.82	4.38	5.44
symb3master_37760	350.81	385.04	397.50	374.76
symb3master_37761	3.70	4.36	4.15	4.65
symb3master_37762	4.95	3.34	4.25	4.67
symb3master_37763	8.62	6.42	7.19	9.09
symb3master_37764	0.40	0.64	0.50	0.72
symb3master_37765	5.71	5.45	5.00	5.95
symb3master_37766	7.11	7.00	7.21	7.29
symb3master_37767	1.78	0.99	1.15	1.30
symb3master_37768	9.38	9.14	8.02	6.28
symb3master_37769	4.90	7.48	5.30	4.85
symb3master_37770	6.58	5.15	5.83	7.83
symb3master_37771	4.74	3.44	3.49	3.36
symb3master_37772	1.77	1.86	1.82	2.69
symb3master_37773	8.39	6.68	6.64	7.23
symb3master_37774	12.14	12.40	13.24	13.11
symb3master_37775	9.29	6.75	7.47	6.97
symb3master_37776	5.78	4.61	4.56	5.76
symb3master_37777	0.04	1.38	1.05	0.29
symb3master_37778	8.79	4.98	5.29	5.42
symb3master_37779	2.90	2.65	2.11	2.73
symb3master_37780	6.71	6.14	7.46	13.43
symb3master_37781	4.88	2.58	3.48	3.81
symb3master_37782	0.74	1.28	1.55	0.91
symb3master_37783	8.22	6.54	6.42	6.69
symb3master_37784	2.76	1.79	1.66	2.20
symb3master_37785	0.39	0.51	0.38	0.42
symb3master_37786	16.50	12.46	11.01	11.09
symb3master_37787	2.57	1.16	1.28	1.36
symb3master_37788	6.91	5.60	5.96	5.65
symb3master_37789	0.08	0.32	0.13	0.00
symb3master_37790	2.63	3.86	2.64	2.80
symb3master_37791	8.67	7.94	7.92	8.77
symb3master_37792	7.76	4.93	6.48	5.85
symb3master_37793	1.58	2.18	1.47	1.30
symb3master_37794	1.10	1.42	1.28	1.56
symb3master_37795	7.46	8.06	7.37	8.24
symb3master_37796	0.00	0.72	0.38	0.39
symb3master_37797	3.92	2.10	1.39	1.64
symb3master_37798	26.27	29.94	28.68	25.97
symb3master_37799	7.40	4.17	6.17	7.36
symb3master_37800	5.54	4.11	4.30	6.50
symb3master_37801	3.66	4.01	3.22	3.43
symb3master_37802	0.74	0.85	0.88	1.26
symb3master_37803	0.69	0.19	0.31	0.28
symb3master_37804	1.06	1.05	0.91	1.13
symb3master_37805	4.37	4.34	4.93	5.34
symb3master_37806	14.81	11.17	11.63	12.99
symb3master_37807	8.09	10.10	9.72	11.72
symb3master_37808	6.55	5.24	5.22	5.12
symb3master_37809	5.28	3.07	3.90	4.02
symb3master_37810	3.51	2.33	1.64	2.66
symb3master_37811	6.90	4.66	6.85	5.57
symb3master_37812	0.76	0.71	0.64	0.78
symb3master_37813	16.17	11.75	11.89	14.02
symb3master_37814	7.78	9.32	8.50	7.44
symb3master_37815	0.20	0.14	0.53	0.36
symb3master_37816	9.55	10.81	10.26	10.20
symb3master_37817	8.01	5.25	6.21	7.94
symb3master_37818	3.19	2.12	2.43	3.01
symb3master_37819	0.51	0.35	0.25	0.27
symb3master_37820	7.13	4.35	5.46	5.18
symb3master_37821	17.38	14.36	15.41	13.93
symb3master_37822	9.95	8.31	9.70	10.67
symb3master_37823	0.15	0.24	0.31	0.49
symb3master_37824	5.01	4.58	4.73	5.57
symb3master_37825	0.24	0.58	0.48	0.46
symb3master_37826	3.34	2.30	2.37	2.96
symb3master_37827	3.64	2.58	2.51	2.77
symb3master_37828	12.04	11.83	8.60	10.67
symb3master_37829	6.66	3.45	3.72	4.82
symb3master_37830	16.74	15.94	14.61	14.91
symb3master_37831	0.35	0.26	0.72	0.20
symb3master_37832	8.49	10.40	7.82	8.92
symb3master_37833	3.83	4.68	4.53	4.81
symb3master_37834	18.51	25.72	23.22	21.86
symb3master_37835	2.37	1.57	1.79	1.98
symb3master_37836	2.38	1.41	1.53	1.89
symb3master_37837	5.91	5.61	6.01	8.26
symb3master_37838	8.49	6.48	5.61	7.54
symb3master_37839	0.38	0.48	0.35	0.21
symb3master_37840	8.02	4.99	6.24	6.93
symb3master_37841	3.40	3.89	2.62	2.39
symb3master_37842	0.83	0.78	1.37	1.25
symb3master_37843	6.04	4.78	5.15	5.15
symb3master_37844	8.00	4.50	7.02	8.92
symb3master_37845	4.85	5.80	4.91	6.26
symb3master_37846	3.69	3.99	3.86	4.18
symb3master_37847	2.07	1.82	2.10	2.45
symb3master_37848	0.21	0.23	0.41	0.31
symb3master_37849	1.50	1.93	2.21	1.60
symb3master_37850	4.25	3.89	3.62	4.92
symb3master_37851	9.79	6.07	7.25	9.09
symb3master_37852	7.78	5.52	5.85	7.49
symb3master_37853	1.67	1.58	0.87	1.19
symb3master_37854	2.31	3.00	2.81	2.84
symb3master_37855	4.91	3.92	5.13	4.69
symb3master_37856	0.00	0.83	0.69	0.46
symb3master_37857	7.54	5.01	4.79	5.63
symb3master_37858	6.45	4.98	4.54	6.54
symb3master_37859	2.36	2.50	3.06	2.73
symb3master_37860	22.49	25.11	25.00	24.08
symb3master_37861	1.08	0.53	0.67	0.72
symb3master_37862	14.23	13.22	11.60	10.74
symb3master_37863	1.76	2.10	1.47	1.38
symb3master_37864	10.24	7.72	7.40	8.21
symb3master_37865	5.13	3.90	3.93	4.24
symb3master_37866	4.55	3.09	2.93	3.98
symb3master_37867	0.04	0.60	0.32	0.25
symb3master_37868	5.92	7.57	6.96	6.93
symb3master_37869	1.65	1.99	1.97	1.91
symb3master_37870	4.13	3.06	4.24	4.28
symb3master_37871	5.92	3.20	3.22	4.75
symb3master_37872	4.63	6.12	4.99	5.88
symb3master_37873	3.49	2.38	2.94	3.06
symb3master_37874	17.97	28.01	18.44	11.13
symb3master_37875	2.89	3.06	3.16	3.46
symb3master_37876	26.14	20.41	19.73	21.94
symb3master_37877	5.46	7.43	5.47	5.46
symb3master_37878	23.46	29.57	28.76	29.73
symb3master_37879	6.62	4.65	5.25	6.84
symb3master_37880	0.49	0.67	1.27	0.80
symb3master_37881	12.46	13.52	12.84	13.66
symb3master_37882	11.37	8.16	9.23	10.72
symb3master_37883	9.29	11.75	12.24	10.56
symb3master_37884	0.19	0.52	0.32	0.39
symb3master_37885	2.82	3.32	3.94	3.77
symb3master_37886	1.40	1.27	1.82	1.48
symb3master_37887	1.61	1.53	1.49	1.75
symb3master_37888	0.73	1.08	0.57	0.96
symb3master_37889	1.97	2.07	1.99	2.35
symb3master_37890	1.88	1.96	3.41	2.86
symb3master_37891	3.49	3.21	4.13	2.76
symb3master_37892	3.13	4.38	3.31	3.28
symb3master_37893	8.30	4.81	4.99	5.24
symb3master_37894	8.13	6.39	6.03	6.51
symb3master_37895	3.77	2.49	2.67	2.58
symb3master_37896	0.95	1.81	1.60	2.43
symb3master_37897	2.28	3.20	2.45	0.83
symb3master_37898	3.40	3.11	2.76	3.13
symb3master_37899	3.99	4.36	5.13	3.90
symb3master_37900	2.81	2.08	2.05	1.88
symb3master_37901	13.78	8.53	10.71	11.58
symb3master_37902	10.85	9.02	10.02	11.81
symb3master_37903	4.28	3.07	3.55	5.01
symb3master_37904	0.41	0.30	0.19	0.58
symb3master_37905	1.17	2.41	1.85	1.55
symb3master_37906	5.71	6.49	6.83	6.53
symb3master_37907	1.08	1.07	1.12	1.28
symb3master_37908	2.48	2.67	3.83	4.35
symb3master_37909	6.72	6.64	6.51	7.08
symb3master_37910	8.78	9.15	8.55	9.18
symb3master_37911	10.36	7.14	8.75	9.99
symb3master_37912	0.84	1.05	0.69	0.76
symb3master_37913	2.58	2.87	3.09	3.40
symb3master_37914	4.94	3.05	3.06	4.63
symb3master_37915	18.90	18.46	17.11	19.36
symb3master_37916	10.52	13.69	16.39	16.27
symb3master_37917	2.59	2.59	2.60	1.90
symb3master_37918	5.18	4.96	4.37	5.86
symb3master_37919	1.42	2.00	1.67	2.69
symb3master_37920	4.73	5.34	4.55	6.56
symb3master_37921	1.21	1.18	0.87	1.65
symb3master_37922	5.89	5.16	5.09	5.44
symb3master_37923	1.66	2.06	2.19	2.09
symb3master_37924	5.40	5.58	5.03	4.83
symb3master_37925	7.29	8.59	10.13	7.27
symb3master_37926	0.40	0.44	0.75	0.94
symb3master_37927	7.24	6.21	6.30	5.92
symb3master_37928	4.25	2.83	2.11	3.44
symb3master_37929	8.26	7.87	6.77	7.67
symb3master_37930	2.00	2.27	2.21	2.90
symb3master_37931	10.19	12.67	12.66	10.86
symb3master_37932	5.09	2.78	3.60	5.25
symb3master_37933	0.80	1.93	0.68	1.44
symb3master_37934	0.56	0.54	0.95	1.09
symb3master_37935	1.84	1.28	1.49	1.38
symb3master_37936	2.10	1.38	1.42	2.40
symb3master_37937	2.10	1.94	1.29	1.60
symb3master_37938	5.19	7.23	4.55	5.89
symb3master_37939	1.27	1.63	0.71	0.87
symb3master_37940	2.85	2.44	2.25	3.04
symb3master_37941	5.36	4.94	5.31	5.93
symb3master_37942	4.49	2.69	2.79	4.37
symb3master_37943	14.11	11.60	10.01	9.67
symb3master_37944	0.39	0.86	0.48	0.49
symb3master_37945	6.22	7.67	6.66	6.35
symb3master_37946	4.71	3.24	3.40	4.40
symb3master_37947	2.85	2.99	4.78	4.08
symb3master_37948	10.46	10.85	11.70	10.50
symb3master_37949	3.44	5.91	2.39	3.37
symb3master_37950	5.15	4.00	3.65	4.34
symb3master_37951	0.91	0.74	0.51	0.98
symb3master_37952	0.58	0.58	0.48	0.97
symb3master_37953	2.23	2.44	1.22	1.96
symb3master_37954	3.74	4.09	4.28	3.75
symb3master_37955	11.56	11.68	11.71	12.29
symb3master_37956	2.84	3.92	4.49	3.51
symb3master_37957	12.82	23.26	18.87	18.90
symb3master_37958	1.27	1.57	2.17	2.01
symb3master_37959	2.98	3.21	2.94	3.82
symb3master_37960	9.20	7.65	7.69	9.00
symb3master_37961	0.63	0.88	0.57	0.99
symb3master_37962	0.88	2.24	1.89	2.59
symb3master_37963	1.94	2.21	1.37	2.53
symb3master_37964	0.43	0.50	0.83	0.36
symb3master_37965	1.07	1.09	0.61	1.37
symb3master_37966	1.73	0.82	1.24	2.05
symb3master_37967	17.01	13.06	10.29	9.70
symb3master_37968	1.09	0.57	0.55	0.51
symb3master_37970	11.53	12.63	15.19	16.04
symb3master_37971	5.05	3.44	4.32	5.51
symb3master_37972	7.08	4.89	3.58	6.04
symb3master_37973	3.66	5.07	2.76	2.02
symb3master_37974	2.79	2.54	3.87	4.58
symb3master_37975	5.25	5.60	7.13	6.10
symb3master_37976	0.37	0.80	0.15	0.54
symb3master_37977	0.24	0.22	0.08	0.08
symb3master_37978	0.44	0.07	0.20	0.18
symb3master_37979	1.65	0.36	0.24	0.38
symb3master_37980	9.58	8.64	8.97	7.98
symb3master_37981	0.89	1.57	1.06	0.58
