Symbol	h1u0auto	h1u10auto	h1u100auto	h1u500auto
symb3master_40009	6.36	6.08	6.02	6.53
symb3master_40010	1.20	0.83	0.28	1.00
symb3master_40011	1.45	1.46	1.18	0.90
symb3master_40012	0.96	1.41	1.52	1.35
symb3master_40013	1.36	1.00	0.65	0.59
symb3master_40014	9.79	7.80	7.79	6.35
symb3master_40015	0.07	0.13	0.08	0.11
symb3master_40016	1.15	0.98	1.16	1.09
symb3master_40017	2.38	2.05	1.78	2.16
symb3master_40018	0.53	0.60	0.05	0.15
symb3master_40019	0.62	0.37	0.29	0.10
symb3master_40020	1.16	2.47	1.47	1.86
symb3master_40021	0.26	0.93	0.49	0.45
symb3master_40022	0.17	0.00	0.00	0.00
symb3master_40023	19.73	9.51	14.08	9.27
symb3master_40024	3.46	3.75	2.96	4.33
symb3master_40025	0.12	0.28	0.07	0.21
symb3master_40026	0.12	0.17	0.35	0.59
symb3master_40027	0.21	0.14	0.06	0.14
symb3master_40028	0.65	0.45	0.52	0.53
symb3master_40029	1.40	1.02	1.22	0.69
symb3master_40030	9.05	9.19	7.92	9.32
symb3master_40031	0.29	0.09	0.06	0.13
symb3master_40032	3.00	2.16	1.57	1.70
symb3master_40033	4.42	4.71	4.20	3.69
symb3master_40034	1.55	1.70	1.82	1.40
symb3master_40035	1.20	0.94	0.92	0.83
symb3master_40036	0.95	1.23	1.18	1.23
symb3master_40037	3.31	2.04	2.31	1.99
symb3master_40038	8.90	9.85	8.79	7.42
symb3master_40039	0.73	1.75	0.94	0.68
symb3master_40040	9.67	8.80	9.72	8.89
symb3master_40041	0.70	0.76	0.88	0.90
symb3master_40042	2.32	1.71	1.43	2.15
symb3master_40043	4.09	3.57	4.79	2.36
symb3master_40044	3.28	1.77	1.25	1.21
symb3master_40045	0.55	1.04	0.69	1.01
symb3master_40046	7.98	8.90	8.53	7.90
symb3master_40047	7.38	7.91	7.74	7.08
symb3master_40048	0.65	0.59	0.67	0.24
symb3master_40049	1.26	1.10	0.44	0.53
symb3master_40050	0.77	0.49	0.74	0.72
symb3master_40051	0.00	0.00	0.00	0.00
symb3master_40052	2.49	2.64	2.38	2.06
symb3master_40053	1.53	1.27	1.10	1.00
symb3master_40054	0.60	1.16	0.73	0.56
symb3master_40055	0.65	0.77	0.83	0.69
symb3master_40056	1.00	1.23	1.14	1.40
symb3master_40057	0.25	0.39	0.34	0.33
symb3master_40058	1.33	1.13	1.69	1.55
symb3master_40059	3.45	3.35	4.30	3.66
symb3master_40060	25.94	19.87	18.41	14.69
symb3master_40061	2.53	2.52	2.27	2.09
symb3master_40062	10.74	9.32	10.90	8.10
symb3master_40063	1.62	0.77	1.63	0.68
symb3master_40064	13.72	13.41	15.24	14.01
symb3master_40065	0.00	0.15	0.00	0.00
symb3master_40066	0.00	0.18	0.00	0.22
symb3master_40067	0.82	1.04	0.62	0.50
symb3master_40068	2.28	2.20	2.18	2.64
symb3master_40069	0.95	1.37	0.78	1.25
symb3master_40070	0.00	0.04	0.05	0.50
symb3master_40071	0.70	0.37	0.46	0.79
symb3master_40072	6.05	5.97	7.23	5.95
symb3master_40073	0.29	0.16	0.45	0.43
symb3master_40074	0.32	0.34	0.26	0.16
symb3master_40075	1.07	0.84	0.44	0.68
symb3master_40076	0.38	0.10	0.25	0.38
symb3master_40077	7.87	6.08	6.28	4.93
symb3master_40078	1.07	0.89	0.79	0.84
symb3master_40079	33.55	36.50	35.28	32.00
symb3master_40081	4.52	1.74	2.36	1.83
symb3master_40082	3.04	2.41	2.89	2.76
symb3master_40083	1.15	0.79	0.72	1.00
symb3master_40084	0.77	0.81	0.47	0.62
symb3master_40085	0.05	0.08	0.05	0.20
symb3master_40086	0.22	0.34	0.51	0.20
symb3master_40087	1.12	0.75	0.88	0.89
symb3master_40088	0.90	0.86	0.27	0.24
symb3master_40089	0.95	0.63	0.75	0.69
symb3master_40090	8.46	9.05	10.41	9.06
symb3master_40091	0.00	0.00	0.00	0.00
symb3master_40092	0.00	0.07	0.09	0.27
symb3master_40093	3.73	6.03	4.86	3.71
symb3master_40094	0.36	0.00	0.00	0.21
symb3master_40095	3.79	3.13	3.15	3.05
symb3master_40096	5.95	5.12	5.32	5.97
symb3master_40097	1.02	1.05	1.14	0.75
symb3master_40098	1.34	0.54	0.86	0.95
symb3master_40099	0.73	0.70	0.60	1.60
symb3master_40100	3.73	3.92	3.32	3.23
symb3master_40101	3.24	2.98	3.81	2.86
symb3master_40102	0.00	0.09	0.11	0.09
symb3master_40103	0.07	0.63	0.87	0.54
symb3master_40104	0.94	0.98	1.35	1.35
symb3master_40105	3.94	7.16	5.85	6.09
symb3master_40106	0.27	0.37	0.56	0.78
symb3master_40107	0.47	0.71	0.44	0.58
symb3master_40108	0.76	1.17	0.86	0.86
symb3master_40109	3.55	1.95	1.73	1.79
symb3master_40110	6.54	5.23	6.00	5.25
symb3master_40111	0.30	0.65	0.95	0.31
symb3master_40112	6.16	6.59	7.54	6.03
symb3master_40113	1.10	0.78	1.21	1.01
symb3master_40114	1.85	1.62	1.10	1.28
symb3master_40115	0.25	0.00	0.00	0.00
symb3master_40116	117.68	115.56	121.86	113.54
symb3master_40117	1.00	1.34	1.31	0.97
symb3master_40118	13.62	14.13	14.45	17.59
symb3master_40119	0.34	0.07	0.22	0.20
symb3master_40120	0.14	0.00	0.05	0.08
symb3master_40121	0.49	0.19	0.42	0.21
symb3master_40122	3.01	1.91	3.05	2.80
symb3master_40123	5.77	4.66	6.24	4.94
symb3master_40124	1.14	1.66	0.59	1.41
symb3master_40125	2.16	2.23	2.47	2.48
symb3master_40126	5.02	4.40	5.14	4.36
symb3master_40127	2.53	3.49	3.33	2.25
symb3master_40129	0.58	0.32	0.41	0.56
symb3master_40130	1.71	1.50	2.27	1.76
symb3master_40131	3.80	3.16	3.43	2.92
symb3master_40132	1.30	0.70	0.52	0.60
symb3master_40133	0.46	0.12	0.15	0.80
symb3master_40134	1.34	1.45	0.96	0.86
symb3master_40135	1.12	0.40	1.45	1.36
symb3master_40136	1.79	3.01	3.14	2.37
symb3master_40137	1.47	0.62	1.62	0.74
symb3master_40138	27.20	26.15	27.58	21.95
symb3master_40139	1.21	0.74	0.71	0.81
symb3master_40140	0.44	0.25	0.57	0.10
symb3master_40141	6.02	6.96	5.69	5.84
symb3master_40142	1.90	1.91	2.40	2.46
symb3master_40143	0.00	0.18	0.23	0.26
symb3master_40144	0.20	0.19	0.12	0.15
symb3master_40145	4.96	4.49	4.52	3.59
symb3master_40146	1.31	1.55	1.86	1.64
symb3master_40147	6.36	7.62	8.45	6.29
symb3master_40148	0.26	0.11	0.09	0.07
symb3master_40149	0.85	1.04	0.70	0.68
symb3master_40150	0.99	0.82	1.43	0.48
symb3master_40151	0.69	1.44	0.82	0.80
symb3master_40152	0.15	0.14	0.34	0.13
symb3master_40153	0.22	0.05	0.11	0.09
symb3master_40154	6.66	4.97	6.04	3.41
symb3master_40155	0.12	0.26	0.09	0.36
symb3master_40156	5.07	3.82	4.37	2.82
symb3master_40157	1.69	1.77	1.14	1.44
symb3master_40158	1.74	2.07	1.99	1.45
symb3master_40159	1.34	0.52	0.57	0.85
symb3master_40160	0.16	0.26	0.27	0.45
symb3master_40161	13.44	10.40	10.78	9.95
symb3master_40162	0.22	0.10	0.12	0.14
symb3master_40163	0.69	0.37	0.47	0.27
symb3master_40164	27.83	28.94	35.08	31.92
symb3master_40165	1.76	1.90	2.35	2.31
symb3master_40166	0.55	0.57	0.18	0.72
symb3master_40167	1.32	0.83	0.73	0.84
symb3master_40168	0.72	0.73	0.86	0.48
symb3master_40169	0.41	0.48	0.36	0.35
symb3master_40170	0.25	0.21	0.23	0.23
symb3master_40171	0.16	0.33	0.12	0.23
symb3master_40172	13.07	10.07	12.09	11.15
symb3master_40173	1.80	0.93	0.78	1.02
symb3master_40174	0.53	0.53	0.38	0.63
symb3master_40175	0.82	0.75	1.06	1.20
symb3master_40176	0.00	0.00	0.00	0.00
symb3master_40177	3.64	4.97	4.79	3.40
symb3master_40178	1.08	1.11	0.99	1.08
symb3master_40179	0.00	0.17	0.57	0.00
symb3master_40180	1.57	0.79	1.32	1.52
symb3master_40181	1.07	0.49	0.27	0.75
symb3master_40182	1.35	1.00	0.68	0.66
symb3master_40183	1.86	1.38	1.58	2.00
symb3master_40184	0.30	0.46	0.46	0.22
symb3master_40185	0.00	0.38	0.07	0.16
symb3master_40186	6.65	8.97	9.30	6.48
symb3master_40187	0.98	1.43	0.67	0.51
symb3master_40188	1.31	0.82	1.09	0.77
symb3master_40189	3.98	4.63	4.08	4.02
symb3master_40190	2.19	1.46	1.36	1.22
symb3master_40191	18.23	19.67	20.83	16.42
symb3master_40192	0.19	0.13	0.05	0.08
symb3master_40193	0.47	0.37	0.33	1.22
symb3master_40194	0.33	0.30	0.14	0.11
symb3master_40195	0.77	0.56	0.44	0.84
symb3master_40196	8.23	10.31	9.28	8.70
symb3master_40197	0.15	0.06	0.00	0.08
symb3master_40198	11.82	12.26	13.17	12.30
symb3master_40199	8.92	7.76	7.29	7.78
symb3master_40200	1.67	1.94	1.79	2.24
symb3master_40201	4.25	5.10	5.92	4.83
symb3master_40202	0.24	0.22	0.28	0.21
symb3master_40203	4.07	2.68	3.54	3.74
symb3master_40204	0.85	0.52	0.45	0.48
symb3master_40205	2.02	2.71	1.99	2.57
symb3master_40206	16.85	17.84	19.57	16.61
symb3master_40207	1.78	1.74	1.59	1.54
symb3master_40208	0.92	0.89	0.41	0.99
symb3master_40209	91.81	91.59	90.84	89.42
symb3master_40211	6.04	4.10	5.22	3.01
symb3master_40212	0.75	0.50	1.32	0.70
symb3master_40213	21.62	16.93	18.98	15.63
symb3master_40214	0.33	0.10	0.19	0.29
symb3master_40215	4.68	4.04	3.75	2.84
symb3master_40216	0.82	0.56	0.35	0.31
symb3master_40217	1.34	1.41	1.40	0.96
symb3master_40218	1.92	1.15	0.38	0.58
symb3master_40219	0.53	0.26	0.19	0.39
symb3master_40220	1.62	2.24	1.96	1.68
symb3master_40221	0.14	0.00	0.12	0.15
symb3master_40222	4.10	4.30	4.40	4.87
symb3master_40223	0.62	0.46	0.19	0.54
symb3master_40224	1.87	1.65	1.49	1.36
symb3master_40225	3.47	3.39	4.39	2.07
symb3master_40226	1.91	1.70	2.13	0.97
symb3master_40227	1.01	0.77	0.42	0.45
symb3master_40229	0.26	0.24	0.00	0.10
symb3master_40230	16.30	19.28	16.62	12.60
symb3master_40231	22.65	16.12	18.28	13.50
symb3master_40232	0.69	0.42	0.72	0.40
symb3master_40233	0.79	0.30	0.58	0.60
symb3master_40234	1.00	1.08	0.83	0.84
symb3master_40235	0.06	0.03	0.13	0.00
symb3master_40236	2.42	2.45	1.82	2.45
symb3master_40237	0.00	0.00	0.00	0.00
symb3master_40238	1.12	1.15	0.88	1.16
symb3master_40239	4.66	3.81	4.32	3.64
symb3master_40240	1.65	1.99	2.47	1.99
symb3master_40241	2.35	1.20	2.02	1.23
symb3master_40242	1.43	1.26	1.18	1.76
symb3master_40243	0.38	0.63	0.57	0.22
symb3master_40244	1.48	1.34	1.20	1.07
symb3master_40245	6.34	5.74	5.85	5.71
symb3master_40246	0.73	1.05	1.05	0.84
symb3master_40247	1.72	1.61	1.49	2.13
symb3master_40248	4.43	4.23	4.69	4.60
symb3master_40249	0.49	0.89	0.77	0.48
symb3master_40250	0.20	0.13	0.00	0.09
symb3master_40251	0.09	0.26	0.33	0.25
symb3master_40252	0.62	0.49	0.41	0.39
symb3master_40253	0.37	0.17	0.14	0.27
symb3master_40254	5.32	4.81	5.94	5.33
symb3master_40255	0.62	0.29	0.57	0.76
symb3master_40256	0.25	0.36	0.73	0.16
symb3master_40257	0.15	0.24	0.47	0.13
symb3master_40258	0.60	0.29	0.32	0.36
symb3master_40259	0.25	0.11	0.19	0.18
symb3master_40260	0.58	0.12	0.22	0.57
symb3master_40261	4.16	3.71	3.02	3.62
symb3master_40262	3.04	3.07	2.68	2.64
symb3master_40263	0.00	0.30	0.08	0.00
symb3master_40264	2.07	2.37	3.26	1.30
symb3master_40265	0.59	0.36	0.85	0.54
symb3master_40266	0.88	1.55	1.59	1.31
symb3master_40267	0.29	0.05	0.00	0.05
symb3master_40268	0.00	0.00	0.21	0.16
symb3master_40269	1.78	1.23	1.20	1.20
symb3master_40270	0.91	0.85	1.13	1.02
symb3master_40271	12.20	8.95	9.30	7.38
symb3master_40272	0.21	0.19	0.64	0.37
symb3master_40273	0.78	0.89	0.74	0.68
symb3master_40274	0.91	0.81	0.99	0.57
symb3master_40275	2.15	1.74	1.77	2.12
symb3master_40276	0.00	0.42	0.53	0.18
symb3master_40277	10.79	9.16	12.36	10.48
symb3master_40278	0.97	0.90	0.60	0.61
symb3master_40279	0.70	0.88	0.94	0.83
symb3master_40280	2.16	2.66	2.20	2.62
symb3master_40281	2.43	2.83	2.83	2.71
symb3master_40282	0.37	0.15	0.52	0.55
symb3master_40283	1.20	1.25	1.00	0.86
symb3master_40284	1.51	2.05	2.12	1.67
symb3master_40285	0.16	0.15	0.00	0.34
symb3master_40286	0.04	0.24	0.05	0.15
symb3master_40287	0.74	0.39	0.42	0.64
symb3master_40288	0.63	0.65	0.59	0.56
symb3master_40289	1.61	2.11	1.59	1.76
symb3master_40290	0.51	0.90	0.80	1.06
symb3master_40291	0.22	0.46	1.09	0.39
symb3master_40292	0.19	0.12	0.19	0.40
symb3master_40293	0.86	0.52	0.99	1.20
symb3master_40294	5.72	5.63	6.18	4.05
symb3master_40295	1.67	1.55	1.42	0.71
symb3master_40296	20.78	19.13	18.63	16.06
symb3master_40297	22.77	20.01	21.94	16.76
symb3master_40298	0.39	0.25	0.31	0.21
symb3master_40299	0.57	0.28	0.16	0.30
symb3master_40300	2.11	2.57	1.78	1.81
symb3master_40301	0.00	0.00	0.00	0.00
symb3master_40302	0.36	0.60	0.00	0.21
symb3master_40303	1.13	1.38	1.28	1.37
symb3master_40304	0.53	0.82	0.93	0.69
symb3master_40305	2.67	3.70	3.15	2.45
symb3master_40306	2.42	2.18	2.80	2.10
symb3master_40307	0.40	0.55	0.15	0.23
symb3master_40308	0.12	0.17	0.29	0.22
symb3master_40309	0.29	0.05	0.00	0.05
symb3master_40310	8.60	10.59	9.96	11.67
symb3master_40311	38.26	32.21	32.36	28.50
symb3master_40312	0.19	0.11	0.14	0.33
symb3master_40313	0.35	0.45	0.41	0.19
symb3master_40314	0.79	1.30	1.22	1.24
symb3master_40315	7.53	7.88	7.33	7.14
symb3master_40316	0.37	0.32	0.27	0.25
symb3master_40317	0.61	0.32	0.89	0.61
symb3master_40318	0.27	0.40	0.20	0.31
symb3master_40319	0.57	0.66	0.64	0.47
symb3master_40320	9.35	10.35	10.45	10.34
symb3master_40321	1.42	0.88	2.11	1.07
symb3master_40322	4.16	4.27	5.13	3.60
symb3master_40323	0.38	0.35	0.11	0.42
symb3master_40324	0.17	0.15	0.06	0.10
symb3master_40325	4.58	4.65	2.59	3.82
symb3master_40326	19.01	8.94	13.37	10.32
symb3master_40327	10.79	9.62	11.76	9.85
symb3master_40328	1.56	1.48	1.35	0.86
symb3master_40329	0.89	0.33	0.31	0.29
symb3master_40330	0.49	0.56	0.21	0.38
symb3master_40331	0.32	0.22	0.41	0.10
symb3master_40332	0.06	0.06	0.00	0.00
symb3master_40333	9.53	9.44	10.43	9.75
symb3master_40334	3.69	3.50	3.83	2.37
symb3master_40335	3.87	3.42	3.22	3.49
symb3master_40336	68.59	66.01	70.81	63.40
symb3master_40337	0.13	0.00	0.06	0.11
symb3master_40338	0.86	1.02	1.15	0.96
symb3master_40339	0.64	0.14	0.30	0.36
symb3master_40340	1.40	1.88	2.35	1.42
symb3master_40341	1.42	1.42	1.38	1.51
symb3master_40342	0.09	0.29	0.42	0.00
symb3master_40343	0.86	0.64	0.74	0.32
symb3master_40344	0.51	0.42	0.35	0.51
symb3master_40345	2.05	1.13	1.57	1.70
symb3master_40346	0.00	0.00	0.00	0.17
symb3master_40347	3.97	4.34	3.53	3.63
symb3master_40348	1.40	1.34	1.09	1.54
symb3master_40349	11.00	11.19	13.45	9.41
symb3master_40350	0.45	0.50	0.25	0.41
symb3master_40351	1.19	0.86	0.86	1.04
symb3master_40352	0.00	0.00	0.07	0.00
symb3master_40353	1.74	1.15	1.23	1.31
symb3master_40354	0.43	0.20	0.24	0.12
symb3master_40355	0.47	0.21	0.30	0.15
symb3master_40356	0.00	0.24	0.00	0.00
symb3master_40357	6.53	4.67	4.02	4.45
symb3master_40358	0.45	0.90	0.94	0.82
symb3master_40359	0.58	0.85	1.27	0.97
symb3master_40360	0.21	0.19	0.67	0.28
symb3master_40361	0.19	0.11	0.06	0.11
symb3master_40362	3.28	2.27	2.21	1.76
symb3master_40363	14.50	10.86	12.95	9.78
symb3master_40364	0.72	0.90	1.19	0.57
symb3master_40365	37.37	41.66	49.07	34.31
symb3master_40366	0.44	0.52	0.79	0.33
symb3master_40367	0.20	0.28	0.12	0.31
symb3master_40368	2.50	2.29	1.04	2.66
symb3master_40369	1.93	2.01	1.93	1.47
symb3master_40370	0.47	0.51	0.35	0.34
symb3master_40371	6.86	7.10	8.23	7.19
symb3master_40372	13.36	11.41	10.71	9.17
symb3master_40373	0.47	0.28	0.69	0.49
symb3master_40374	0.12	0.08	0.33	0.18
symb3master_40375	1.03	0.53	0.52	0.76
symb3master_40376	0.32	0.29	0.44	0.06
symb3master_40377	0.11	0.52	0.60	0.33
symb3master_40378	2.23	2.50	2.95	2.43
symb3master_40379	3.02	2.58	2.69	2.08
symb3master_40380	6.06	4.94	5.49	4.73
symb3master_40381	13.96	12.09	12.05	9.50
symb3master_40382	0.37	0.20	0.04	0.14
symb3master_40383	3.36	1.90	1.72	1.39
symb3master_40384	4.83	4.70	4.06	4.60
symb3master_40385	0.21	0.06	0.30	0.19
symb3master_40386	2.04	1.87	2.34	1.35
symb3master_40387	0.48	0.46	0.42	0.53
symb3master_40388	0.08	0.00	0.00	0.22
symb3master_40389	0.04	0.04	0.02	0.05
symb3master_40390	1.85	1.87	1.67	1.23
symb3master_40391	0.18	0.14	0.11	0.22
symb3master_40392	1.82	0.74	1.27	1.55
symb3master_40393	1.64	1.31	1.17	1.66
symb3master_40394	3.20	4.56	3.88	3.64
symb3master_40395	0.41	0.39	0.40	0.37
symb3master_40396	0.13	0.42	0.15	0.41
symb3master_40397	0.49	0.50	0.25	0.38
symb3master_40398	0.19	0.23	0.00	0.22
symb3master_40399	0.42	0.06	0.40	0.27
symb3master_40400	2.86	2.81	3.15	1.84
symb3master_40401	0.73	0.50	0.58	0.88
symb3master_40402	0.60	0.54	0.65	0.59
symb3master_40403	1.19	1.41	0.72	0.52
symb3master_40404	1.31	1.03	1.43	0.96
symb3master_40405	18.61	14.75	13.29	12.37
symb3master_40406	2.88	2.74	2.88	3.25
symb3master_40407	0.68	0.29	0.63	0.25
symb3master_40408	3.40	2.39	2.62	2.07
symb3master_40409	13.18	7.89	8.51	6.71
symb3master_40410	0.00	0.08	0.00	0.00
symb3master_40411	4.78	3.75	3.92	4.18
symb3master_40412	6.59	5.21	6.27	5.26
symb3master_40413	2.13	1.99	2.18	2.00
symb3master_40414	1.14	1.37	1.58	0.97
symb3master_40415	1.67	1.66	1.55	1.33
symb3master_40416	0.15	0.18	0.02	0.13
symb3master_40417	0.60	0.68	0.79	0.77
symb3master_40418	13.86	15.59	12.21	12.83
symb3master_40419	0.14	0.23	0.08	0.09
symb3master_40420	1.04	0.79	0.63	0.64
symb3master_40421	1.51	0.97	0.78	1.40
symb3master_40422	0.64	0.45	0.48	0.49
symb3master_40423	9.96	10.02	9.90	8.39
symb3master_40424	5.15	3.19	3.14	3.05
symb3master_40425	1.25	1.26	2.22	1.47
symb3master_40426	0.20	0.80	0.45	0.45
symb3master_40427	0.85	1.12	0.97	0.77
symb3master_40428	0.78	0.78	0.96	0.51
symb3master_40429	0.12	0.21	0.27	0.15
symb3master_40430	2.13	1.79	1.19	1.71
symb3master_40431	1.37	0.84	1.05	1.24
symb3master_40432	0.26	0.13	0.00	0.00
symb3master_40433	0.09	0.08	0.10	0.24
symb3master_40434	4.98	4.87	5.26	4.95
symb3master_40435	1.45	1.16	1.17	1.00
symb3master_40436	1.14	0.50	0.84	1.04
symb3master_40437	0.81	0.92	0.75	0.71
symb3master_40438	0.13	0.40	0.07	0.33
symb3master_40439	5.53	5.41	5.52	4.26
symb3master_40440	1.97	1.45	1.00	1.68
symb3master_40441	0.72	0.65	0.16	0.47
symb3master_40442	0.08	0.15	0.32	0.11
symb3master_40443	3.52	4.04	4.16	4.42
symb3master_40444	0.10	0.00	0.23	0.17
symb3master_40445	7.21	6.01	5.90	5.71
symb3master_40446	0.84	0.83	0.94	1.16
symb3master_40447	36.35	28.66	30.38	27.52
symb3master_40448	0.24	0.22	0.27	0.37
symb3master_40449	4.47	4.58	4.84	4.68
symb3master_40450	0.42	0.53	0.97	0.97
symb3master_40451	12.51	12.73	14.37	10.19
symb3master_40452	308.65	705.25	428.93	359.91
symb3master_40453	1.90	1.68	1.25	1.32
symb3master_40454	0.07	0.05	0.11	0.04
symb3master_40455	2.60	2.51	2.98	2.44
symb3master_40456	0.92	0.71	0.89	0.34
symb3master_40457	1.35	1.11	1.41	0.88
symb3master_40458	0.92	0.47	0.42	0.49
symb3master_40459	0.23	0.05	0.19	0.10
symb3master_40460	0.31	0.22	0.05	0.07
symb3master_40461	2.60	1.62	2.57	1.03
symb3master_40462	0.82	1.02	0.85	0.65
symb3master_40463	1.63	2.10	2.15	2.64
symb3master_40464	64.37	50.80	46.32	38.03
symb3master_40465	1.24	1.42	1.23	1.10
symb3master_40466	7.15	6.58	6.45	6.26
symb3master_40467	0.47	0.73	0.48	0.49
symb3master_40468	1.23	1.22	1.51	1.29
symb3master_40469	1.08	0.65	0.73	1.04
symb3master_40470	3.00	2.68	3.05	2.69
symb3master_40471	0.50	0.91	0.32	0.87
symb3master_40472	0.38	0.38	0.68	0.55
symb3master_40473	0.77	1.06	1.02	0.88
symb3master_40474	0.15	0.42	0.35	0.27
symb3master_40475	0.61	0.66	0.74	0.46
symb3master_40476	0.00	0.06	0.07	0.29
symb3master_40477	11.71	13.23	12.94	12.63
symb3master_40478	0.95	1.74	1.68	1.44
symb3master_40479	0.20	0.26	0.12	0.22
symb3master_40480	1.90	2.33	2.53	1.81
symb3master_40481	0.23	0.38	0.61	0.42
symb3master_40482	14.15	15.29	15.02	16.44
symb3master_40483	2.93	3.74	4.69	3.37
symb3master_40484	2.05	1.70	1.92	2.01
symb3master_40485	0.35	0.25	0.13	0.07
symb3master_40486	0.67	0.41	0.37	0.24
symb3master_40487	1.86	1.38	1.13	1.38
symb3master_40488	0.51	0.53	0.51	0.28
symb3master_40489	22.71	25.11	25.28	28.61
symb3master_40490	1.35	1.36	1.76	0.96
symb3master_40491	0.15	0.12	0.35	0.08
symb3master_40492	39.11	35.74	35.78	31.81
symb3master_40493	0.56	0.46	0.26	0.78
symb3master_40494	0.23	0.17	0.07	0.28
symb3master_40495	19.14	17.91	17.69	18.82
symb3master_40496	6.44	4.12	5.09	3.89
symb3master_40497	0.86	0.56	0.53	1.06
symb3master_40498	0.93	1.21	1.33	0.98
symb3master_40499	0.22	0.08	0.20	0.31
symb3master_40500	2.34	2.40	2.84	3.65
symb3master_40501	16.53	15.78	15.75	14.72
symb3master_40502	13.35	14.05	19.09	14.73
symb3master_40503	1.13	0.74	0.68	0.80
symb3master_40504	0.57	0.43	0.90	0.87
symb3master_40505	0.19	0.23	0.15	0.28
symb3master_40506	0.10	0.05	0.00	0.07
symb3master_40507	0.32	0.44	0.46	0.21
symb3master_40508	0.49	0.52	0.61	0.33
symb3master_40509	0.23	0.21	0.31	0.26
symb3master_40510	0.49	0.40	0.42	0.65
symb3master_40512	9.06	7.79	5.57	7.24
symb3master_40513	1.49	1.28	2.01	1.54
symb3master_40514	0.39	1.24	0.88	0.51
symb3master_40515	2.01	1.87	1.88	1.40
symb3master_40516	18.75	16.52	17.83	19.04
symb3master_40517	1.61	1.52	1.55	1.30
symb3master_40518	0.82	1.50	0.44	0.91
symb3master_40519	0.32	0.22	0.32	0.31
symb3master_40520	2.67	1.71	2.32	1.60
symb3master_40521	0.65	0.32	0.06	0.30
symb3master_40522	3.50	4.62	2.55	2.36
symb3master_40523	0.35	0.19	0.34	0.15
symb3master_40524	1.11	1.60	1.47	1.27
symb3master_40525	104.44	108.07	98.00	113.89
symb3master_40526	1.04	1.73	0.98	1.34
symb3master_40527	0.66	0.47	0.34	0.61
symb3master_40528	0.44	0.84	0.30	0.68
symb3master_40529	1.36	1.19	1.83	0.46
symb3master_40530	0.51	0.66	0.45	0.37
symb3master_40531	0.00	0.24	0.20	0.08
symb3master_40532	0.00	0.08	0.00	0.00
symb3master_40533	0.67	0.54	0.17	0.26
symb3master_40534	20.45	17.20	17.18	14.01
symb3master_40535	0.38	0.35	0.00	0.17
symb3master_40536	1.72	1.99	1.45	1.35
symb3master_40537	0.60	1.21	0.98	0.91
symb3master_40538	0.00	0.07	0.13	0.00
symb3master_40539	3.62	3.38	2.02	2.12
symb3master_40540	0.77	0.59	1.61	1.29
symb3master_40541	1.08	0.59	0.92	0.84
symb3master_40543	0.27	0.20	0.28	0.12
symb3master_40544	1.20	1.19	1.88	1.31
symb3master_40545	2.81	1.99	0.79	0.86
symb3master_40546	0.16	0.30	0.25	0.19
symb3master_40547	0.24	0.61	0.43	0.54
symb3master_40548	0.25	0.69	0.69	0.44
symb3master_40549	0.49	0.90	0.73	0.90
symb3master_40550	0.08	0.15	0.05	0.11
symb3master_40551	1.98	2.16	3.28	3.40
symb3master_40552	0.38	0.24	0.17	0.23
symb3master_40553	4.61	5.12	4.99	4.28
symb3master_40554	4.44	4.58	3.41	3.83
symb3master_40555	17.78	17.24	20.42	14.71
symb3master_40556	0.11	0.05	0.20	0.15
symb3master_40557	0.32	0.21	0.44	0.37
symb3master_40558	0.42	0.89	0.72	0.79
symb3master_40559	21.27	19.81	24.47	22.07
symb3master_40560	0.46	0.17	0.16	0.20
symb3master_40561	0.21	0.65	0.77	0.87
symb3master_40562	0.00	0.27	0.46	0.04
symb3master_40563	57.36	42.92	47.49	38.74
symb3master_40564	0.19	0.38	0.17	0.07
symb3master_40565	3.31	2.51	2.54	2.95
symb3master_40566	2.21	1.31	0.75	1.25
symb3master_40567	11.61	13.60	12.98	10.96
symb3master_40568	0.36	0.28	0.70	0.09
symb3master_40569	0.23	0.24	0.38	0.14
symb3master_40570	0.21	0.43	0.27	0.16
symb3master_40571	1.79	1.93	2.84	1.67
symb3master_40572	0.18	0.04	0.25	0.04
symb3master_40573	26.33	21.48	25.28	21.41
symb3master_40574	0.05	0.10	0.12	0.16
symb3master_40575	529.98	470.13	462.78	447.38
symb3master_40576	10.32	12.55	13.53	12.71
symb3master_40577	0.37	0.09	0.53	0.04
symb3master_40578	9.83	8.56	8.67	6.71
symb3master_40579	9.80	7.34	7.02	8.65
symb3master_40580	15.04	15.96	16.21	12.31
symb3master_40581	0.07	0.37	0.27	0.24
symb3master_40582	1.24	0.88	0.76	0.54
symb3master_40583	8.43	9.44	8.17	7.90
symb3master_40584	0.88	0.58	1.41	0.65
symb3master_40585	1.06	1.25	0.90	0.93
symb3master_40586	2.76	3.99	4.31	2.98
symb3master_40587	0.61	0.57	0.24	0.26
symb3master_40588	2.69	4.27	2.90	2.50
symb3master_40589	3.38	2.77	1.02	2.49
symb3master_40590	0.72	0.64	0.51	0.59
symb3master_40591	1.15	1.09	0.77	1.01
symb3master_40592	2.50	2.18	2.93	1.37
symb3master_40593	3.21	2.94	3.47	2.00
